LSV,Org/Des,Delay_hours
S,LFBD,0.35
S,LFMN,0.36666666666666664
S,LFPG,0.26666666666666666
S,LFPG,0.45
L,LFPG,0.2697222222222222
S,LFPG,1.2333333333333334
S,EHAM,0.6333333333333333
L,EHAM,0.44277777777777777
S,EHAM,0.4
L,EHAM,0.39666666666666667
S,EBBR,0.36
S,EBBR,0.26666666666666666
L,EBBR,0.33694444444444444
L,EBBR,0.25194444444444447
S,EBBR,1.05
L,EBBR,0.7444444444444445
L,EDDV,0.2608333333333333
S,EDDV,0.3
S,EDDW,0.3
S,EDDT,0.3333333333333333
L,EDDT,0.2822222222222222
S,EDDT,0.6333333333333333
S,EDDT,0.26666666666666666
S,EDDH,0.36666666666666664
S,EDDH,0.3
L,EDDH,0.31972222222222224
S,EDDF,0.25
S,EDDS,0.2861111111111111
S,ESSA,0.5333333333333333
L,ESSA,0.3572222222222222
L,ESSA,0.5525
S,EKCH,0.38333333333333336
L,EPKK,0.2816666666666667
L,EPWR,0.31805555555555554
S,LKPR,0.31666666666666665
L,LIMC,0.26722222222222225
S,LIMC,0.36666666666666664
S,LIMC,0.26805555555555555
S,LIMC,1.245
S,LIPZ,0.85
L,LIPZ,0.26
S,LIRQ,0.31666666666666665
L,LIRN,0.5525
S,LIRF,0.6666666666666666
L,LIRF,0.4741666666666667
S,LIRF,0.38333333333333336
L,LIRF,0.28194444444444444
S,LGAV,0.6508333333333334
S,LGAV,0.7666666666666667
L,LGAV,0.38166666666666665
S,LROP,1.15
L,LROP,1.0652777777777778
S,LEBL,0.48333333333333334
S,LEBL,0.7166666666666667
L,LEBL,0.4425
S,LEBL,0.5666666666666667
L,LEBL,0.4558333333333333
L,LEBL,0.30694444444444446
S,LEMD,0.6
L,LEMD,0.6583333333333333
S,LEMD,0.5663888888888889
S,LPPT,0.6
L,LPPT,0.3672222222222222
S,LEMG,0.4
L,LEMG,0.26805555555555555
S,LEMG,0.4
L,LEMG,0.6197222222222222
L,LHBP,0.34944444444444445
S,LHBP,0.31666666666666665
S,UKBB,0.3819444444444444
S,LICJ,0.4666666666666667
S,EICK,0.36666666666666664
L,EICK,0.39666666666666667
S,ENBR,0.2833333333333333
S,LSGG,0.2833333333333333
L,LSGG,0.3238888888888889
S,LSGG,0.4
S,LSZA,0.4741666666666667
L,LLBG,0.5605555555555556
S,LLBG,0.39194444444444443
L,LDZA,0.39555555555555555
S,LDZA,0.31722222222222224
L,LTFJ,0.2911111111111111
S,LTFJ,0.3408333333333333
L,UKBB,0.2563888888888889
S,UKBB,0.275
L,ESSA,0.27166666666666667
L,ENGM,0.35
S,ENGM,0.25
S,WSSS,0.6780555555555555
S,LTBA,0.4313888888888889
L,LTBA,0.3375
L,LTBA,0.4577777777777778
S,LTBA,0.9216666666666666
S,LPPR,0.4988888888888889
S,LPPR,0.5227777777777778
S,LPPT,0.3227777777777778
S,LPPT,0.65
S,LPPT,0.7058333333333333
L,LPPT,0.5516666666666666
L,DTTJ,1.1025
S,DTTJ,0.8858333333333334
S,KIAD,0.42777777777777776
S,LEMD,0.3333333333333333
L,LEBL,0.6502777777777777
S,LEBL,0.6669444444444445
S,MUHA,0.26666666666666666
S,SAEZ,0.7
S,GCLP,0.26666666666666666
S,LEPA,0.38333333333333336
S,LEIB,0.6333333333333333
L,LEIB,0.32805555555555554
L,LGRP,0.6063888888888889
S,LGMK,0.8833333333333333
L,LGMK,0.6413888888888889
L,LGKO,0.44305555555555554
S,LICC,0.38333333333333336
L,LICC,0.4052777777777778
S,BKPR,0.5333333333333333
L,LTAI,1.711111111111111
S,LTAI,1.7352777777777777
S,LTAC,0.6152777777777778
L,LTBJ,1.033611111111111
S,LTBJ,1.1011111111111112
S,LYPG,0.4263888888888889
S,LWOH,0.46555555555555556
L,LTAI,2.6858333333333335
S,LTAI,3.1622222222222223
L,LGAV,0.26861111111111113
L,KPHL,3.549722222222222
S,KPHL,2.75
L,LFPG,0.26722222222222225
S,EFHK,0.3
S,LIRF,1.7047222222222222
S,EGLL,0.7666666666666667
L,EGLL,0.43333333333333335
S,EGLL,0.7
S,EVRA,0.9336111111111111
S,VHHH,0.5719444444444445
S,KJFK,0.5
S,EIDW,1.74
S,EDDT,1.0141666666666667
L,EDDT,0.8402777777777778
S,EDDT,0.7952777777777778
S,EDDT,0.29055555555555557
S,EDDK,0.4519444444444444
L,EDDK,0.4177777777777778
S,EDDK,0.32
L,LEPA,0.3441666666666667
S,EDDH,1.9741666666666666
S,EDDH,0.32722222222222225
S,EGKK,0.2886111111111111
S,LBSF,0.49472222222222223
S,OLBA,0.9572222222222222
S,LWSK,0.8316666666666667
L,LWSK,0.37
S,BKPR,0.6908333333333333
S,LEMD,0.4936111111111111
L,LEMD,0.4816666666666667
S,LJLJ,0.4177777777777778
S,LYBE,0.325
L,EHAM,0.25
S,EHAM,0.39611111111111114
S,EDDF,0.3852777777777778
S,EDDM,0.5936111111111111
S,KORD,0.7763888888888889
L,KORD,0.25083333333333335
S,KJFK,0.25
L,KJFK,0.8936111111111111
S,KEWR,0.45
S,KLAX,0.3
S,KBOS,0.35
L,KBOS,0.8583333333333333
S,CYUL,0.5333333333333333
S,SBGR,0.3
S,VHHH,0.3225
S,VIDP,0.2833333333333333
L,VIDP,2.433611111111111
L,RJAA,0.5966666666666667
S,WSSS,0.3
S,ZSPD,0.26666666666666666
S,HTDA,0.26666666666666666
S,EGLL,0.43333333333333335
L,EGLL,0.47833333333333333
S,EGLL,0.3
L,EGLL,0.33194444444444443
S,EGLL,0.2833333333333333
L,EGLL,0.2561111111111111
L,EGCC,0.5705555555555556
L,EGCC,0.3047222222222222
S,EIDW,0.48333333333333334
L,EIDW,0.5902777777777778
L,EGLC,0.38
L,EGLC,0.3491666666666667
L,EGLC,0.32472222222222225
S,EGLC,0.48333333333333334
L,EGLC,0.6191666666666666
S,LFBD,0.3333333333333333
S,LFMN,0.6666666666666666
L,LFMN,0.4061111111111111
S,LFMN,0.5666666666666667
L,LFMN,0.8663888888888889
L,LFPG,0.8622222222222222
S,LFPG,0.26666666666666666
L,LFPG,0.28833333333333333
S,ELLX,0.36666666666666664
S,EBBR,0.4866666666666667
S,EBBR,0.6333333333333333
L,EBBR,0.5558333333333333
S,EBBR,0.3
S,EDDV,0.35
S,EDDV,0.6333333333333333
L,EDDV,0.41194444444444445
S,EDDT,0.5666666666666667
S,EDDT,0.3333333333333333
L,EDDT,0.5791666666666667
S,EDDT,0.4
L,EDDT,0.2708333333333333
L,EDDL,0.9644444444444444
S,EDDL,0.85
L,EDDL,0.6847222222222222
S,EDDL,0.4666666666666667
L,EDDL,0.5786111111111111
S,EDDH,0.36666666666666664
S,EDDH,0.6066666666666667
L,EDDH,0.29944444444444446
S,EDDH,0.31666666666666665
S,EDDF,0.5833333333333334
L,EDDF,0.5980555555555556
S,EDDF,0.26666666666666666
S,EDDM,0.3761111111111111
S,EDDS,0.32222222222222224
S,EDDN,0.3561111111111111
S,ESGG,0.8833333333333333
L,ESGG,0.7016666666666667
S,ESSA,0.6333333333333333
L,ESSA,0.6536111111111111
S,ESSA,0.31666666666666665
S,EKCH,0.3
S,EKCH,0.26666666666666666
S,ULLI,0.31666666666666665
S,EPKK,0.4661111111111111
L,EPKK,0.6213888888888889
S,LYBE,0.4666666666666667
S,LKPR,0.5333333333333333
L,LKPR,0.33916666666666667
S,LKPR,0.4
S,LOWW,0.45
L,LOWW,0.7188888888888889
S,LOWW,0.3333333333333333
S,LIMC,0.35
S,LIMC,0.5333333333333333
L,LIMC,0.38916666666666666
S,LIMC,1.16
L,LIMC,0.5275
S,LIPZ,0.7166666666666667
L,LIPZ,0.6213888888888889
S,LIPZ,0.2833333333333333
S,LIRQ,0.32555555555555554
S,LIRN,0.3
L,LIRN,0.3883333333333333
S,LIBR,0.3
L,LIRF,0.34305555555555556
S,LIRF,0.7
L,LIRF,0.46444444444444444
S,LIRF,0.5
L,LIRF,0.4658333333333333
S,LGAV,0.5738888888888889
S,LGAV,0.5166666666666667
L,LGAV,0.45472222222222225
L,LEBL,0.3386111111111111
S,LEBL,0.38333333333333336
L,LEBL,0.4477777777777778
S,LEBL,0.65
L,LEBL,0.4752777777777778
S,LEBB,0.3333333333333333
L,LEBB,0.2775
S,LPPT,0.3333333333333333
L,LPPT,0.5488888888888889
S,LEVC,0.3
L,LEVC,0.3025
S,LEPA,0.2833333333333333
S,LHBP,0.35
S,LHBP,0.45
L,LHBP,0.26361111111111113
S,UKBB,0.3333333333333333
L,LICJ,0.2941666666666667
S,LQSA,0.5
L,LFKF,0.4061111111111111
S,LSGG,0.6333333333333333
L,LSGG,0.5547222222222222
S,LSGG,0.5666666666666667
S,LSGG,0.38333333333333336
S,LSGG,0.31666666666666665
S,LSZA,0.4494444444444444
L,LLBG,0.4263888888888889
S,LLBG,0.5244444444444445
S,LOWW,0.39555555555555555
S,LOWW,0.33555555555555555
L,LOWW,0.3358333333333333
L,LTFJ,0.31277777777777777
S,LTFJ,0.44972222222222225
S,LTFJ,0.38222222222222224
S,UKBB,0.38555555555555554
S,OTBD,0.25472222222222224
S,OTBD,0.7133333333333334
S,EKCH,0.31666666666666665
S,ENGM,0.3333333333333333
S,WSSS,0.48333333333333334
S,UUEE,0.4033333333333333
S,LTBA,1.8244444444444445
L,LTBA,0.7313888888888889
S,LTBA,0.32305555555555554
L,LTBA,0.5022222222222222
S,LTBA,0.2752777777777778
L,LPPR,0.5658333333333333
S,LPPR,0.4166666666666667
S,LPPT,0.31916666666666665
S,LPPT,0.5666666666666667
S,LPPT,1.3444444444444446
S,KSFO,0.4672222222222222
L,KIAD,0.9936111111111111
L,KEWR,0.31527777777777777
S,LEMD,1.1869444444444444
S,LEBL,0.2563888888888889
L,KTPA,0.7666666666666667
S,CYVR,0.3
L,DTTJ,0.3088888888888889
S,GCFV,0.48333333333333334
S,GCRR,0.5666666666666667
L,GCRR,0.6263888888888889
S,LEPA,0.38333333333333336
S,LEIB,0.4166666666666667
L,LEIB,0.27361111111111114
S,LICA,0.4666666666666667
L,LICC,0.2625
S,BKPR,0.45
S,LDSP,0.45
S,LTAI,0.3825
S,LYPG,0.42277777777777775
L,LTAI,2.506666666666667
S,LTAI,3.182777777777778
L,LGAV,0.6797222222222222
S,LGAV,0.6925
S,KPHL,2.338611111111111
L,LFPG,0.25527777777777777
S,LFPG,0.2652777777777778
S,GMMN,0.3952777777777778
S,LIRF,0.53
L,LIRF,0.6397222222222222
S,EGLL,0.4666666666666667
S,EGLL,0.3
L,EGLL,0.5183333333333333
S,KJFK,0.9441666666666667
L,KJFK,2.5211111111111113
L,EIDW,0.42916666666666664
S,EIDW,0.4166666666666667
S,LIPZ,0.5947222222222223
S,EDDT,0.2788888888888889
L,EDDT,0.6469444444444444
S,EDDT,1.0747222222222221
L,EDDT,0.6355555555555555
S,EDDT,0.725
S,EDDK,0.2861111111111111
L,EDDH,0.25472222222222224
S,EDDH,0.4152777777777778
L,EDDL,1.2097222222222221
S,EDDL,1.1472222222222221
S,OMAA,0.6075
S,EGGW,0.26222222222222225
S,EGKK,0.31055555555555553
L,EGKK,1.265
S,EGKK,1.3141666666666667
L,LBSF,0.5358333333333334
S,LBSF,0.9119444444444444
S,LTAI,0.44083333333333335
S,LEPA,0.6183333333333333
L,LEPA,0.5744444444444444
L,LWSK,0.6316666666666667
S,BKPR,0.3786111111111111
S,LEMD,0.28194444444444444
S,LEMD,0.3402777777777778
S,LJLJ,0.2633333333333333
S,LYBE,0.26805555555555555
S,LYBE,0.5483333333333333
L,LYBE,0.4625
S,LYBE,0.3225
L,EHAM,0.3
S,EHAM,0.4177777777777778
S,LMML,0.34194444444444444
L,EDDF,0.2761111111111111
S,EDDF,0.2727777777777778
L,EDDF,0.2561111111111111
S,EDDM,0.3611111111111111
L,EDDM,0.27555555555555555
S,EDDM,0.2813888888888889
L,EPWA,0.35083333333333333
S,KORD,0.25
L,KJFK,0.6277777777777778
L,KJFK,1.7405555555555556
S,KEWR,0.26666666666666666
S,KSFO,0.28805555555555556
S,KBOS,0.35
S,KBOS,1.2833333333333334
S,KMIA,0.45
L,KMIA,1.4502777777777778
S,SBGR,0.35
S,VHHH,0.5
S,VIDP,0.6461111111111111
L,VIDP,1.5222222222222221
S,VTBS,0.3111111111111111
S,ZSPD,0.35
S,LLBG,0.3333333333333333
L,EGLL,0.6738888888888889
S,EGLL,0.9166666666666666
L,EGLL,0.9133333333333333
S,EGLL,0.6333333333333333
L,EGLL,0.5788888888888889
L,EGLL,0.4038888888888889
S,EGLL,0.31666666666666665
L,EGLL,0.40055555555555555
S,EGCC,0.7333333333333333
L,EGCC,0.6322222222222222
L,EIDW,0.4986111111111111
L,EIDW,0.5280555555555555
S,EGBB,0.7833333333333333
L,EGBB,0.6327777777777778
L,EGLC,0.33694444444444444
L,LFBD,0.3836111111111111
S,LFBD,0.36666666666666664
S,LFMN,1.15
L,LFMN,1.2130555555555556
S,LFMN,0.4666666666666667
L,LFMN,0.4266666666666667
S,LFPG,0.2833333333333333
S,LFPG,1.2883333333333333
L,LFPG,1.0002777777777778
S,LFPG,0.6666666666666666
L,LFPG,0.7972222222222223
L,EHAM,0.3233333333333333
L,EHAM,0.34694444444444444
S,EHAM,0.7166666666666667
S,ELLX,0.6833333333333333
L,ELLX,0.5663888888888889
S,EBBR,0.3497222222222222
S,EBBR,0.3
S,EBBR,1.35
L,EBBR,0.8130555555555555
S,EBBR,0.9166666666666666
L,EBBR,0.9405555555555556
S,EDDV,0.8661111111111112
L,EDDV,0.6288888888888889
S,EDDW,0.26944444444444443
S,EDDP,0.25
S,EDDC,0.25
S,EDDC,0.3252777777777778
S,EDDT,0.31666666666666665
S,EDDT,0.31666666666666665
L,EDDT,0.6772222222222222
S,EDDT,0.7166666666666667
L,EDDT,0.42833333333333334
L,EDDT,1.1141666666666667
S,EDDL,0.4666666666666667
L,EDDL,0.4141666666666667
S,EDDL,0.4166666666666667
L,EDDL,0.605
S,EDDH,0.5833333333333334
L,EDDH,0.7269444444444444
S,EDDH,0.3
L,EDDH,0.3252777777777778
S,EDDM,0.7738888888888888
L,EDDM,0.5152777777777777
S,EDDS,1.05
S,EDDS,0.4
S,EDDS,0.3625
S,EDDN,0.27305555555555555
L,EDDN,1.1236111111111111
L,ENGM,0.5469444444444445
S,ESGG,0.6333333333333333
L,ESGG,0.42138888888888887
S,ESSA,0.31666666666666665
S,ESSA,0.26666666666666666
S,EKCH,1.2833333333333334
S,UUDD,0.55
S,UUDD,1.5333333333333334
L,UUDD,1.0572222222222223
S,EPWA,0.35444444444444445
S,EPWA,0.6222222222222222
L,EPWA,0.29
S,EPKK,0.26666666666666666
S,EPWR,2.283333333333333
L,EPWR,1.4233333333333333
S,EPGD,0.31666666666666665
L,EPGD,0.29555555555555557
S,LYBE,0.4666666666666667
L,LYBE,0.61
S,LYBE,0.65
L,LYBE,0.5152777777777777
S,LKPR,0.6086111111111111
L,LKPR,0.46305555555555555
S,LOWG,0.3333333333333333
S,LOWW,0.3
S,LIMC,0.565
S,LIPZ,0.5333333333333333
S,LIPZ,0.7
S,LIRQ,0.49416666666666664
S,LIRQ,0.6
S,LIRF,0.3
S,LIRF,0.5
L,LIRF,0.30194444444444446
S,LIRF,0.3333333333333333
L,LIRF,0.8080555555555555
S,LGAV,0.3
L,LGAV,0.4752777777777778
S,LGAV,0.6
L,LGAV,0.5555555555555556
S,LGAV,0.45
S,LROP,0.5333333333333333
L,LROP,1.115
S,LEBL,0.55
L,LEBL,0.6408333333333334
L,LEBL,0.4683333333333333
S,LEMD,0.31666666666666665
S,LEMD,0.9
L,LEMD,0.7133333333333334
S,LEMD,0.8833333333333333
L,LEMD,0.4336111111111111
S,LPPT,0.8166666666666667
L,LPPT,0.6375
S,LEVC,0.3
S,LEPA,0.55
L,LEPA,0.3322222222222222
S,LEPA,0.5333333333333333
L,LEPA,0.30694444444444446
S,LHBP,0.35
S,LHBP,0.25
L,LHBP,0.27805555555555556
S,LHBP,0.43333333333333335
L,LHBP,0.4097222222222222
S,LIBD,0.26666666666666666
S,EICK,0.3333333333333333
L,EICK,0.30194444444444446
S,LGTS,0.38333333333333336
L,LGTS,0.2877777777777778
S,LMML,0.55
L,LMML,0.4463888888888889
S,LSGG,0.6
S,LSGG,0.9666666666666667
L,LSGG,0.8430555555555556
S,LSGG,0.43333333333333335
S,LSGG,0.25
S,LSGG,0.35
S,LSZA,0.32305555555555554
L,KEWR,0.6636111111111112
S,LLBG,0.4047222222222222
S,LOWW,0.27361111111111114
L,LOWW,0.2847222222222222
S,LOWW,0.3175
L,LDZA,0.2922222222222222
L,LDSP,0.44166666666666665
S,LDSP,0.6541666666666667
S,LDZA,0.34944444444444445
L,LTFJ,0.3219444444444444
S,LTFJ,0.8744444444444445
S,LTFJ,0.3511111111111111
S,OJAI,0.2991666666666667
S,EKCH,0.2833333333333333
L,ESSA,0.5586111111111111
S,ESSA,0.5166666666666667
S,WSSS,0.3825
S,UUEE,0.25805555555555554
S,LTBA,0.2775
L,LTBA,0.3111111111111111
S,LPPR,2.0833333333333335
L,LPPR,0.5294444444444445
S,LPPR,2.0808333333333335
L,LPPR,2.111111111111111
S,LPPT,0.27166666666666667
S,LPPT,0.7691666666666667
L,KEWR,0.64
S,KEWR,0.7922222222222223
S,LEMD,0.27166666666666667
L,LEBL,0.30722222222222223
S,LEBL,0.2738888888888889
L,CYYC,0.6763888888888889
S,KDEN,0.2833333333333333
S,KSAN,0.35
S,MROC,0.3
S,LEIB,0.4166666666666667
S,LIEO,0.6333333333333333
L,LIEO,0.27194444444444443
S,LICC,0.35
L,BKPR,0.25833333333333336
L,LTAI,0.3383333333333333
S,LTAI,0.5794444444444444
L,LTAI,0.39805555555555555
S,LTAI,0.465
L,LTAI,0.2569444444444444
S,LTAI,0.5794444444444444
L,ZUUU,0.7722222222222223
S,ZUUU,0.4588888888888889
L,LTAI,1.6202777777777777
S,LTAI,1.7716666666666667
S,LGIR,0.39444444444444443
L,LGRP,0.5086111111111111
S,LGRP,0.7805555555555556
L,LGAV,0.4297222222222222
S,LGAV,0.42583333333333334
S,KPHL,0.4486111111111111
L,EFHK,0.4222222222222222
S,EFHK,0.4166666666666667
S,EFHK,0.36666666666666664
L,EGLL,0.41055555555555556
S,EGLL,0.38333333333333336
L,EGLL,0.4866666666666667
L,EGJB,0.2763888888888889
S,EGJJ,0.5363888888888889
S,EVRA,0.3011111111111111
S,VHHH,0.7336111111111111
L,EIDW,0.6336111111111111
S,EIDW,0.6761111111111111
S,EDDT,0.49416666666666664
L,EDDK,0.7866666666666666
S,EDDK,0.6211111111111111
L,EDDK,0.3372222222222222
S,EDDH,0.25305555555555553
L,EDDL,0.8369444444444445
S,EDDL,0.7008333333333333
L,EDDL,1.2783333333333333
S,EDDL,1.2333333333333334
L,EDDL,1.1758333333333333
S,EDDL,1.2280555555555555
S,OMAA,0.835
L,EGKK,0.3188888888888889
S,EGKK,0.49916666666666665
S,LDZD,1.1383333333333334
L,LDZD,0.7422222222222222
S,LEPA,0.3413888888888889
L,LEPA,0.2897222222222222
S,LWSK,0.5658333333333333
L,LWSK,0.9458333333333333
S,LWOH,0.87
L,LWOH,0.47888888888888886
S,BKPR,0.42527777777777775
S,LWSK,0.6291666666666667
S,BKPR,0.825
S,LEMD,0.28
L,LJLJ,0.3036111111111111
S,EHAM,0.29638888888888887
S,EHAM,0.5355555555555556
L,EHAM,1.1841666666666666
S,EHAM,1.7869444444444444
S,LMML,0.2813888888888889
L,EDDF,0.40444444444444444
S,EDDF,0.4583333333333333
L,EDDF,0.3111111111111111
L,EDDF,0.4661111111111111
S,EDDF,0.6686111111111112
L,EDDF,0.4286111111111111
S,EDDF,0.3327777777777778
S,EDDF,0.46
L,EDDM,0.7233333333333334
S,EDDM,0.8808333333333334
L,EDDM,1.0430555555555556
S,EDDM,1.7408333333333332
S,EPWA,0.6230555555555556
L,EPWA,1.1669444444444443
S,EPWA,1.2275
S,KORD,0.45
S,KJFK,0.31666666666666665
S,KSFO,0.25
S,KLAX,0.38916666666666666
S,KBOS,0.48333333333333334
L,KBOS,0.5669444444444445
S,KMIA,0.35
S,CYUL,0.26666666666666666
S,SBGR,0.5166666666666667
S,VIDP,0.3333333333333333
S,RJAA,0.25
S,WSSS,0.2833333333333333
S,VTBS,0.28833333333333333
S,ZSPD,0.26666666666666666
S,LLBG,0.25
S,HTDA,0.26666666666666666
S,EGLL,0.7
L,EGLL,0.4697222222222222
S,EGLL,0.48333333333333334
L,EGLL,0.3827777777777778
S,EGLL,0.5
S,EGLL,0.9666666666666667
L,EGLL,0.7663888888888889
S,EGLL,0.4166666666666667
L,EGLL,0.3811111111111111
L,EGCC,0.6125
L,EGCC,0.7672222222222222
L,EIDW,0.7577777777777778
S,EGLC,0.5019444444444444
L,EGLC,0.30722222222222223
L,LFMN,0.39361111111111113
S,LFMN,0.8666666666666667
L,LFMN,1.1658333333333333
S,LFPG,0.36666666666666664
S,LFPG,0.26666666666666666
L,EHAM,0.6677777777777778
S,EHAM,0.55
L,EHAM,2.0277777777777777
S,EHAM,0.45
L,EHAM,0.40805555555555556
S,EHAM,0.31666666666666665
L,EHAM,0.2975
S,ELLX,1.3655555555555556
L,ELLX,1.2161111111111111
S,EBBR,0.2683333333333333
L,EBBR,0.31972222222222224
S,EBBR,0.4052777777777778
L,EBBR,1.3769444444444445
S,EBBR,0.45
S,EBBR,0.5083333333333333
L,EBBR,0.2916666666666667
L,EDDV,0.3622222222222222
S,EDDV,0.3
L,EDDV,0.5283333333333333
S,EDDC,0.3
L,EDDT,0.29944444444444446
S,EDDT,0.8197222222222222
L,EDDT,1.0552777777777778
L,EDDT,0.43722222222222223
S,EDDT,0.5286111111111111
L,EDDT,0.8961111111111111
S,EDDT,0.7166666666666667
L,EDDT,0.4444444444444444
L,EDDT,0.31916666666666665
S,EDDT,0.31666666666666665
S,EDDL,0.6
L,EDDL,0.9969444444444444
S,EDDL,0.4452777777777778
L,EDDL,0.3655555555555556
L,EDDH,0.9211111111111111
S,EDDH,0.36666666666666664
L,EDDH,0.3269444444444444
S,EDDH,0.5333333333333333
L,EDDH,0.9675
S,EDDF,0.5902777777777778
L,EDDF,0.6119444444444444
S,EDDF,0.7202777777777778
L,EDDF,0.9302777777777778
S,EDDM,0.7722222222222223
L,EDDM,0.7983333333333333
L,EDDN,0.30027777777777775
S,ESGG,0.25
L,ESSA,0.29305555555555557
S,ESSA,0.8333333333333334
L,ESSA,0.6958333333333333
S,ESSA,0.9333333333333333
L,ESSA,0.7711111111111111
S,EKCH,0.25
L,EKCH,0.3258333333333333
S,EKCH,0.43333333333333335
L,ULLI,0.31416666666666665
S,UUDD,0.26666666666666666
L,UUDD,0.3511111111111111
S,EPWA,0.37
L,EPWA,0.2822222222222222
S,EPKK,0.4
L,EPKK,0.2813888888888889
L,LYBE,0.5452777777777778
S,LYBE,0.45
S,LKPR,0.5333333333333333
L,LKPR,0.29388888888888887
S,LKPR,1.6833333333333333
L,LKPR,1.2416666666666667
L,LOWW,0.3877777777777778
S,LOWW,0.815
L,LOWW,0.6836111111111111
S,LOWW,0.5666666666666667
L,LOWW,0.9463888888888888
S,LOWW,0.85
L,LOWW,0.8463888888888889
S,LOWW,0.26666666666666666
L,LOWW,0.4469444444444444
L,LIMC,0.3672222222222222
S,LIMC,1.0055555555555555
L,LIMC,2.0119444444444445
L,LIMC,0.29944444444444446
S,LIPZ,0.25
L,LIPZ,0.26166666666666666
S,LIPZ,0.48583333333333334
S,LIPZ,0.5166666666666667
S,LIRQ,0.2997222222222222
S,LIRQ,1.466388888888889
L,LIRQ,1.4419444444444445
S,LIRN,0.26666666666666666
L,LIRN,0.35944444444444446
S,LIRF,0.7666666666666667
L,LIRF,0.6419444444444444
S,LIRF,0.36666666666666664
S,LGAV,0.35
L,LGAV,0.4811111111111111
S,LGAV,0.3333333333333333
S,LGAV,0.48583333333333334
L,LGAV,0.3425
S,LGAV,1.0166666666666666
L,LGAV,0.29444444444444445
S,LROP,0.2833333333333333
L,LROP,0.3447222222222222
S,LEBL,0.48333333333333334
L,LEBL,0.4147222222222222
S,LEBL,0.48333333333333334
L,LEBL,0.5441666666666667
S,LEBL,1.25
L,LEBL,0.7563888888888889
S,LEBL,1.85
L,LEBL,1.7927777777777778
S,LEMD,0.65
L,LEMD,0.8666666666666667
S,LEMD,2.15
S,LEMD,0.7333333333333333
L,LEMD,0.37722222222222224
S,LEBB,1.138611111111111
L,LEBB,0.8091666666666667
S,LPPT,1.0
L,LPPT,0.8227777777777778
S,LPPT,0.8333333333333334
L,LPPT,1.1727777777777777
S,LEMG,0.5
L,LEMG,0.7702777777777777
S,LEMG,0.3
L,LEMG,0.27111111111111114
S,LEMG,0.55
S,LEMG,1.2333333333333334
L,LEMG,1.0202777777777778
S,LEVC,0.95
S,LEVC,0.4
L,LEVC,0.7291666666666666
S,LEVC,0.5166666666666667
L,LEVC,0.5252777777777777
S,LEPA,0.35
L,LEPA,0.4519444444444444
S,LEPA,0.9166666666666666
L,LEPA,1.2038888888888888
L,LEPA,0.8402777777777778
S,LEAL,0.9666666666666667
L,LEAL,0.7297222222222223
S,LHBP,0.5333333333333333
L,LHBP,0.6363888888888889
S,LHBP,2.3833333333333333
L,LHBP,2.0483333333333333
S,UKBB,0.3
S,LEST,0.5
S,EDXW,0.95
L,EDXW,1.413888888888889
S,ENBR,1.0338888888888889
L,ENBR,0.7386111111111111
S,LSGG,0.2833333333333333
S,LSGG,0.2833333333333333
S,LSGG,0.38333333333333336
S,LSGG,0.5830555555555555
S,LSGG,1.1166666666666667
L,LSGG,0.47444444444444445
S,LSGG,0.3333333333333333
L,LSGG,0.7525
S,LSGG,0.4666666666666667
S,LSZA,0.3038888888888889
L,EDDC,1.7119444444444445
L,LPPR,2.1197222222222223
L,LOWW,1.2027777777777777
S,LOWW,1.093888888888889
L,LOWW,0.43805555555555553
L,LDZA,0.38472222222222224
L,LDSP,0.3541666666666667
L,LTFJ,0.3536111111111111
S,LTFJ,0.4675
S,UKBB,0.44805555555555554
L,OTBD,0.5411111111111111
S,WSSS,0.8102777777777778
L,UUEE,0.2786111111111111
S,VTBS,0.44305555555555554
S,LTBA,0.5013888888888889
S,LPPR,0.3022222222222222
L,LPPR,0.2525
S,LPPR,0.2758333333333333
L,LPPR,0.25555555555555554
L,LPPT,0.41194444444444445
S,LPPT,0.5488888888888889
S,LPPT,1.0177777777777777
S,DTTJ,0.2886111111111111
L,DTTA,1.6916666666666667
S,DTTA,1.6672222222222222
L,KSFO,1.2058333333333333
L,KEWR,0.3213888888888889
S,LEMD,0.30527777777777776
L,LEMD,0.3527777777777778
S,LEMD,0.5225
L,LEPA,0.4797222222222222
S,LEPA,0.6161111111111112
S,KLAS,0.26666666666666666
L,KMCO,0.6127777777777778
L,KDEN,0.4777777777777778
S,FSIA,0.43333333333333335
S,SBGL,0.26666666666666666
S,GCLP,0.26666666666666666
S,LEIB,0.2833333333333333
S,EGPH,0.65
L,LGKR,0.4197222222222222
S,LGKO,0.5333333333333333
S,LICA,0.48333333333333334
L,LIEO,1.03
S,LIEE,0.6
L,LIEE,0.33916666666666667
S,BKPR,0.4588888888888889
S,LWOH,0.2833333333333333
L,LTAI,0.9502777777777778
S,LTAI,0.8444444444444444
L,LTBJ,0.26916666666666667
S,LTBJ,0.2836111111111111
L,LTAI,3.5319444444444446
S,LTAI,3.683333333333333
L,LGIR,3.2425
S,LGIR,3.109166666666667
S,LGAV,0.4477777777777778
L,LFPG,0.27111111111111114
S,GMMN,0.3277777777777778
L,LIRF,0.25555555555555554
L,EVRA,0.2538888888888889
S,EVRA,0.7616666666666667
S,VHHH,0.9247222222222222
L,EDDT,1.0666666666666667
S,EDDT,1.5522222222222222
L,OMDB,0.38333333333333336
